0,1,2,3,4,5
"此商品将于2019-08-22,10点结束闪购特卖，佳能打印影像专场",https://item.jd.com/3678501.html,21999.00,1万+,佳能影像京东自营官方旗舰店,'自营''闪购'
"此商品将于2019-08-22,10点结束闪购特卖，佳能打印影像专场",https://item.jd.com/3169869.html,16499.00,1.3万+,佳能影像京东自营官方旗舰店,'自营''闪购'
"此商品将于2019-08-22,10点结束闪购特卖，佳能打印影像专场",https://item.jd.com/3997325.html,6299.00,1.5万+,佳能影像京东自营官方旗舰店,'自营''闪购'
"此商品将于2019-08-22,10点结束闪购特卖，佳能打印影像专场",https://item.jd.com/4533465.html,3799.00,1.3万+,佳能影像京东自营官方旗舰店,'自营''闪购''赠'
"此商品将于2019-08-22,10点结束闪购特卖，佳能打印影像专场",https://item.jd.com/5307588.html,14399.00,1.2万+,佳能影像京东自营官方旗舰店,'自营''闪购'
"此商品将于2019-08-22,10点结束闪购特卖，佳能打印影像专场",https://item.jd.com/1471515.html,3999.00,1.6万+,佳能影像京东自营官方旗舰店,'自营''闪购''赠'
,https://item.jd.com/2808510.html,35599.00,500+,佳能影像京东自营官方旗舰店,'自营''满赠'
,https://item.jd.com/6969475.html,2999.00,6600+,佳能影像京东自营官方旗舰店,'自营'
【精选爆款】【京东自营更放心】全画幅经典之作，与wifi兼得，性价比神机，圆你摄影大师梦！,https://item.jd.com/770137.html,8999.00,9100+,佳能影像京东自营官方旗舰店,'自营'
"此商品将于2019-08-22,10点结束闪购特卖，佳能打印影像专场",https://item.jd.com/5307590.html,8799.00,1.1万+,佳能影像京东自营官方旗舰店,'自营''闪购''满赠'
【品质保证】惊喜直降600元！快来抢购！亲民全幅！尽享均衡之美。51点AF系统，对焦快准狠，握持舒适，金圈24-120实用好搭配！,https://item.jd.com/1254626.html,12599.00,1.7万+,尼康京东自营官方旗舰店,'自营''满3000-600''满赠'
,https://item.jd.com/2537615.html,8299.00,1.5万+,佳能影像京东自营官方旗舰店,'自营'
【京东自营更放心】请认准佳能原装！注意市场上搭配的非原厂18-200镜头和拆机镜头。推荐80D18-200，经典中端旗舰单反，一镜走天下！,https://item.jd.com/4450910.html,6899.00,4500+,佳能影像京东自营官方旗舰店,'自营'
【京东自营更放心】带2个镜头，给你更多焦段选择！,https://item.jd.com/1471494.html,5499.00,4700+,佳能影像京东自营官方旗舰店,'自营''赠'
"1.820电脑数码超品日,抢京东神券立减100元2:套餐一特殊效果滤4件套装仅需加100元3:购买尼康原装70-300镜头不送遮光罩点击抢券",https://item.jd.com/11927575852.html,2799.00,900+,御成数码专营店,'放心购''闪购''券1000-100''赠''险'
"此商品将于2019-08-22,10点结束闪购特卖，佳能打印影像专场",https://item.jd.com/3599834.html,21099.00,2800+,佳能影像京东自营官方旗舰店,'自营''闪购'
"此商品将于2019-08-22,10点结束闪购特卖，佳能打印影像专场",https://item.jd.com/4582667.html,13499.00,4000+,佳能影像京东自营官方旗舰店,'自营''闪购'
,https://item.jd.com/34608719487.html,3249.00,700+,崇旺数码专营店,'放心购''险'
【京东自营更放心】新手专用单反，1080P全高清摄像，9点自动对焦。,https://item.jd.com/7224814.html,2699.00,900+,佳能影像京东自营官方旗舰店,'自营'
"【品质保证】新款单反，入门女神单反，2,416万有效像素，小巧可爱，轻巧便携！新手摄影利器！D750惊喜直降，好货请戳",https://item.jd.com/100000323581.html,2199.00,200+,尼康京东自营官方旗舰店,'自营'
8月狂欢，指定型号尽享1000直降！满3000档即送帅气斜跨包，单反/微单下单送专业配件礼包，晒单还送大三脚架+视频教程！全新正规行货，假一赔十！,https://item.jd.com/33266636130.html,3088.00,500+,千影汇数码专营店,'放心购''闪购''券999-20''赠''险'
【新品秒杀：前20名下单晒图就送价值399元15件大礼包！正品保障，享售后无忧！】,https://item.jd.com/1972688978.html,2058.00,2900+,蜗牛国际海外专营店,'券2399-30''赠'
"【品质保证】2,416万有效像素、翻转屏、39点对焦系统。入门友好型，小巧型选手，新手摄影利器D750惊喜直降，好货请戳",https://item.jd.com/100005442536.html,4899.00,70+,尼康京东自营官方旗舰店,'自营'
【京东热8品质狂欢购】【咨询客服享优惠】【白条免息】分期免息，下单送实用大礼包加摄影教程，晒单送备电或三脚架点这里抢神卷100元200元,https://item.jd.com/11049293058.html,5199.00,1100+,卓群数码影像专营店,'闪购''券1000-100''满99-5''赠''险'
【京东自营更放心】套机点击可选80D18-200，更大焦段，一机搞定一步到位，一镜走天下！,https://item.jd.com/2554820.html,5999.00,5100+,佳能影像京东自营官方旗舰店,'自营''赠'
"【品质保证】新款单反，入门女神单反，2,416万有效像素，小巧可爱，轻巧便携！新手摄影利器！D750惊喜直降，好货请戳",https://item.jd.com/100003385975.html,4099.00,80+,尼康京东自营官方旗舰店,'自营'
热8嗨购《尼康直供》《下单升级大礼包》《全新正品》《白条免息》《领券立减》《正规发票》下单即送大礼包，晒单在送三脚架，咨询客服优惠更多哟！放心购！！！,https://item.jd.com/33198409409.html,2899.00,100+,克成影像专营店,'放心购''券1000-100''赠''险'
【京东热8品质狂欢购】【咨询客服享优惠】【白条免息】分期免息，下单送实用大礼包加摄影教程，晒单送备电或三脚架点这里抢神卷100元200元,https://item.jd.com/44686042614.html,4099.00,1100+,卓群数码影像专营店,'闪购''券1000-100''满99-5''赠''险'
【京东热8品质狂欢购】【咨询客服享优惠】【白条免息】分期免息，下单送实用大礼包加摄影教程，晒单送备电或三脚架点这里抢神卷100元200元,https://item.jd.com/10813323009.html,15788.00,400+,卓群数码影像专营店,'券1000-100''满99-5''赠''险'
"此商品将于2019-08-22,10点结束闪购特卖，佳能打印影像专场",https://item.jd.com/4533461.html,3899.00,1.3万+,佳能影像京东自营官方旗舰店,'自营''闪购''赠'
"【品质保证】新款单反，入门女神单反，2,416万有效像素，小巧可爱，轻巧便携！新手摄影利器！D750惊喜直降，好货请戳",https://item.jd.com/100003385979.html,3799.00,40+,尼康京东自营官方旗舰店,'自营''赠'
【品质保证】惊喜直降600元！快来抢购！亲民全幅！尽享均衡之美。51点AF系统，对焦快准狠，握持舒适！,https://item.jd.com/1263613.html,10699.00,3.5万+,尼康京东自营官方旗舰店,'自营''满3000-600'
【包邮包税】今日下单晒图赠送超值大礼包15件套，原装进口，现货速发，正品保证！售后无忧！,https://item.jd.com/36990654716.html,2058.00,600+,amazing world海外专营店,'免邮''赠'
【京东热8品质狂欢购】【咨询客服享优惠】【白条免息】分期免息，下单送实用大礼包加摄影教程，晒单送备电或三脚架点这里抢神卷100元200元,https://item.jd.com/11049293050.html,3899.00,1100+,卓群数码影像专营店,'闪购''券1000-100''满99-5''赠''险'
"京东820超品日，疯抢100/200元大额神券-部分型号可用，下单套餐再减100元，购套餐晒单再送备电套装，撩客服
更优惠点击查看",https://item.jd.com/23477954922.html,3588.00,1000+,实在人数码专营店,'放心购''免邮''赠''险'
【8.18狂欢节特惠】D3500/18-55领券立减100，【正品行货】下单送井柏然限量版肩带，晒单送三脚架；【关注加购】送限量空调毯【神券点这里，一省到底】,https://item.jd.com/13013293192.html,2799.00,2000+,艾曼达数码专营店,'放心购''免邮''券2000-100''赠''险'
【限时秒杀：领劵立减30元！】晒图送价值299元备用电池！现货速发，晚到必赔，正品保障，享售后无忧！,https://item.jd.com/26364191658.html,4299.00,1300+,蜗牛国际海外专营店,'券2399-30'
【京东自营更放心】约5060万像素！去除低通滤镜效果，呈现出更高的清晰度！---让我来满足你挑剔的眼睛！,https://item.jd.com/1637503.html,11499.00,900+,佳能影像京东自营官方旗舰店,'自营''满赠'
【京东自营更放心】Digic7图像处理，全45点十字型自动对焦，2420万有效像素，带wifi有肩屏，全像素双核CMOS,https://item.jd.com/4449736.html,5299.00,1700+,佳能影像京东自营官方旗舰店,'自营''赠'
(致广大摄影爱好者）1.我们是京东佳能专卖店，专注佳能12年。2，本店大部分商品采用京东物流，全国五仓发货，部分商品次日达！北京城区可闪送，2小时极速达。,https://item.jd.com/31499759426.html,2978.00,700+,佳能呈现美数码专卖店,'京东物流''闪购''免邮''券2000-100'
"1.820电脑数码超品日,抢京东神券立减100元2:套餐一特殊效果滤4件套装仅需加100元3:购买尼康原装70-300镜头不送遮光罩点击抢券",https://item.jd.com/11927575833.html,2889.00,900+,御成数码专营店,'放心购''闪购''券1000-100''赠''险'
专业质检，售后无忧，顺丰直达；苹果MacBookAir笔记本热销中,https://item.jd.com/25356286614.html,4349.00,100+,有得卖二手电脑专营店,'券599-50'
迎接夏天，拥抱太阳！生机勃勃的夏日让我们带着相机去沐浴阳光吧！本店所有商品支持7天无理由，一年免费保修，千万千万记得先领券后下单哦！,https://item.jd.com/37729867962.html,1999.00,1100+,翼思二手摄影器材专营店,'券39-30''满1999-20''险'
【京东热8品质狂欢购】【咨询客服享优惠】【白条三期免息】前30名赠送价值598元五年延保！还有实用大礼包加摄影教程，晒单更有好礼！点这里抢神卷100元200元,https://item.jd.com/28117352027.html,9199.00,700+,盛世华研数码专营店,'闪购''券4000-200''赠''险'
【京东热8品质狂欢购】【咨询客服享优惠】【白条免息】分期免息，下单送实用大礼包加摄影教程，晒单送备电或三脚架点这里抢神卷100元200元,https://item.jd.com/12900452447.html,9388.00,100+,卓群数码影像专营店,'闪购''券1000-100''满99-5''赠''险'
【8.18购物狂欢节】5300/18-55到手价3139；【正品行货】满3000加1元换国产遮光罩；【关注加购】送尼康限量版空调毯【神券点这里，一省到底】,https://item.jd.com/16888689267.html,3299.00,2400+,艾曼达数码专营店,'放心购''免邮''券2000-100''险'
4000减200，2000减100京东神券限时抢，撩客服加送好礼，配件5折起，正品保证，正规发票，20年实体店高品质享受，专业摄影服务，不忘初心,https://item.jd.com/46020623711.html,4258.00,3900+,爱深博影像旗舰店,'闪购''免邮''券2999-20''赠''险'
(致广大摄影爱好者）1.我们是京东佳能专卖店，专注佳能12年。2，本店大部分商品采用京东物流，全国五仓发货，部分商品次日达！北京城区可闪送，2小时极速达。,https://item.jd.com/28833827828.html,2599.00,700+,佳能呈现美数码专卖店,'闪购''免邮''券1000-10'
迎接夏天，拥抱太阳！生机勃勃的夏日让我们带着相机去沐浴阳光吧！本店所有商品支持7天无理由，一年免费保修，千万千万记得先领券后下单哦！,https://item.jd.com/37729867964.html,2699.00,1100+,翼思二手摄影器材专营店,'券39-30''满1999-20''险'
"品类狂欢,闪购钜惠！Z7单机下单立减1000元，领平台券再减200元！还有大转盘抽奖进行中，实物好礼等你来拿，点击马上参与",https://item.jd.com/32119447923.html,5599.00,300+,尼康官方旗舰店,'闪购''券4000-200''险'
迎接夏天，拥抱太阳！生机勃勃的夏日让我们带着相机去沐浴阳光吧！本店所有商品支持7天无理由，一年免费保修，千万千万记得先领券后下单哦！,https://item.jd.com/38306678222.html,3819.00,700+,翼思二手摄影器材专营店,'券39-30''满1999-20''险'
【关注有礼领券立减】夏日旅游季，好礼享不停！店铺所有商品提供七天无理由退换货，顺丰发货，领券立减，撩客服免费延保，领取三合一数据线！更有好评红包等你领取！,https://item.jd.com/34820423583.html,1649.00,60+,奇恒二手摄影器材专营店,'放心购''券599-50''赠''险'
【正品行货，支持售后网点检测】【17-20号领100-200元神券，下单立减】,https://item.jd.com/46004654776.html,4396.00,2800+,光影数码专营店,'免邮''券2000-100''赠''险'
【京东自营更放心】2410万像素。,https://item.jd.com/6857020.html,4299.00,800+,佳能影像京东自营官方旗舰店,'自营''赠'
"京东820超品日，疯抢100/200元大额神券-部分型号可用，下单套餐再减100元，购套餐晒单再送备电套装，撩客服
更优惠点击查看",https://item.jd.com/23468485812.html,3688.00,4300+,实在人数码专营店,'放心购''免邮''赠''险'
京东8.20数码节超品日，100-200券领不停！可与店铺券叠加使用哟！特划算！撩客服还可领取惊喜大礼包！点击查看点击查看点击查看,https://item.jd.com/46003511065.html,4239.00,500+,佳能呈现美数码专卖店,'京东物流''放心购''闪购''免邮''券2000-100''赠'
先领券再下单/下单就送配件大礼包/7天无理由退货/365天店铺质保/终身成本维修,https://item.jd.com/29416213810.html,2185.00,300+,实在人二手摄影器材专营店,'放心购''券599-50''满1999-20''赠''险'
【领券下单享优惠晒单返现金大红包】官方检测、正品保障，关注店铺领取现金红包点击领取,https://item.jd.com/45763714829.html,1750.00,20+,五棵松数码二手专营店,'免邮''券599-50''满500-10''赠''险'
820相机超级品类日！抢100/200补贴神券！抽500元无门槛神券！全店尊享3期免息，购套餐再减100送延保享专属特权！抽奖拿百万豪礼！点击进入》》》,https://item.jd.com/1809133131.html,6298.00,2800+,兴远摄影专营店,'闪购''免邮''券5000-50''险'
,https://item.jd.com/47998427131.html,3999.00,100+,崇旺数码专营店,'券1000-100''险'
联系客服可领券！支持白条！晒单送礼品！正规国税发票！更多产品点击进入,https://item.jd.com/18067278862.html,3599.00,400+,宏森博源数码专营店,'京东物流''免邮''券3399-35''赠''险'
迎接夏天，拥抱太阳！生机勃勃的夏日让我们带着相机去沐浴阳光吧！本店所有商品支持7天无理由，一年免费保修，千万千万记得先领券后下单哦！,https://item.jd.com/37729867963.html,2899.00,1100+,翼思二手摄影器材专营店,'券39-30''满1999-20''险'
8月狂欢，指定型号尽享1000直降！满3000档即送帅气斜跨包，单反/微单下单送专业配件礼包，晒单还送大三脚架+视频教程！全新正规行货，假一赔十！,https://item.jd.com/26128156301.html,6999.00,70+,千影汇数码专营店,'闪购''券999-20''赠''险'
,https://item.jd.com/49915959837.html,5199.00,100+,崇旺数码专营店,'券1000-100''险'
迎接夏天，拥抱太阳！生机勃勃的夏日让我们带着相机去沐浴阳光吧！本店所有商品支持7天无理由，一年免费保修，千万千万记得先领券后下单哦！,https://item.jd.com/37729867960.html,1699.00,1100+,翼思二手摄影器材专营店,'券39-30''满1999-20''险'
【国行正品】签约经销商，假一赔三【分期免息】白条3期免息【无忧快递】京东/顺丰全国仓就近发货【下单有礼】购相机赠配件大礼包,https://item.jd.com/28896738264.html,2788.00,900+,益弘摄影专营店,'放心购''闪购''免邮''券1000-20''赠''险'
【京东自营更放心】含Wifi卡哦！2020万像素，65点对焦！双DIGIC6处理器！,https://item.jd.com/3777561.html,10699.00,700+,佳能影像京东自营官方旗舰店,'自营'
京东8.20数码节超品日，100-200券领不停！可与店铺券叠加使用哟！特划算！撩客服还可领取惊喜大礼包！点击查看点击查看点击查看,https://item.jd.com/46009588032.html,4599.00,500+,佳能呈现美数码专卖店,'放心购''闪购''免邮''券1000-20'
(致广大摄影爱好者）1.我们是京东佳能专卖店，专注佳能12年。2，本店大部分商品采用京东物流，全国五仓发货，部分商品次日达！北京城区可闪送，2小时极速达。,https://item.jd.com/26549709790.html,2958.00,700+,佳能呈现美数码专卖店,'闪购''免邮''券1000-10'
(致广大摄影爱好者）1.我们是京东佳能专卖店，专注佳能12年。2，本店大部分商品采用京东物流，全国五仓发货，部分商品次日达！北京城区可闪送，2小时极速达。,https://item.jd.com/26538601140.html,2888.00,700+,佳能呈现美数码专卖店,'京东物流''闪购''免邮''券1000-10''赠'
4000减200，2000减100京东神券限时抢，撩客服加送好礼，配件5折起，正品保证，正规发票，20年实体店高品质享受，专业摄影服务，不忘初心,https://item.jd.com/10701494100.html,3369.00,1600+,爱深博影像旗舰店,'放心购''闪购''免邮''券2999-20''赠''险'
【京东热8品质狂欢购】【咨询客服享优惠】【白条免息】分期免息，下单送实用大礼包加摄影教程，晒单送备电或三脚架点这里抢神卷100元200元,https://item.jd.com/10705396132.html,2999.00,200+,卓群数码影像专营店,'券2000-100''满99-5''赠''险'
【尼康直供】下单赠单反实用礼包！京东好店/官方授权经销商/尼康俱乐部典范店！18年线下实体店!影像超品日，【嗨购820，点击这里抢神劵】,https://item.jd.com/10024400828.html,5199.00,2300+,达欣兴象摄影专营店,'闪购''券1000-100''赠''险'
先领券再下单/下单就送配件大礼包/7天无理由退货/365天店铺质保/终身成本维修,https://item.jd.com/28066119120.html,4558.00,200+,实在人二手摄影器材专营店,'闪购''券599-50''满1999-20''赠''险'
【京东热8品质狂欢购】【咨询客服享优惠】【白条三期免息】前30名赠送价值598元五年延保！还有实用大礼包加摄影教程，晒单更有好礼！点这里抢神卷100元200元,https://item.jd.com/31171247900.html,6168.00,700+,盛世华研数码专营店,'闪购''赠''险'
【正品行货，支持售后网点检测】【17-20号领100-200元神券，下单立减】,https://item.jd.com/27150547714.html,2887.00,600+,光影数码专营店,'免邮''赠''险'
《下单就送大礼包》《全新正品》《白条免息》,https://item.jd.com/27316340768.html,7899.00,100+,克成影像专营店,'闪购''券1000-100''赠''险'
"1.820电脑数码超品日,抢京东神券立减100元2:套餐一特殊效果滤4件套装仅需加100元3:购买尼康原装70-300镜头不送遮光罩点击抢券",https://item.jd.com/44067084552.html,3089.00,900+,御成数码专营店,'放心购''闪购''券1000-100''赠''险'
京东8.20数码节超品日，100-200券领不停！可与店铺券叠加使用哟！特划算！撩客服还可领取惊喜大礼包！点击查看点击查看点击查看,https://item.jd.com/46003511064.html,4239.00,500+,佳能呈现美数码专卖店,'京东物流''放心购''闪购''免邮''券2000-100''赠'
【京东热8品质狂欢购】【咨询客服享优惠】【白条三期免息】前30名赠送价值598元五年延保！还有实用大礼包加摄影教程，晒单更有好礼！点这里抢神卷100元200元,https://item.jd.com/28852172876.html,8388.00,700+,盛世华研数码专营店,'闪购''赠''险'
【京东热8品质狂欢购】【咨询客服享优惠】【白条免息】分期免息，下单送实用大礼包加摄影教程，晒单送备电或三脚架点这里抢神卷100元200元,https://item.jd.com/13040274757.html,8288.00,200+,卓群数码影像专营店,'券4000-200''满99-5''赠''险'
佳能认证经销商，恒泰承诺正品国行，全国保修一年，店铺质保五年，回馈新老客户，全店免费升级内存卡，原装包，国产电池，相机视屏教程，十五种好礼相送。,https://item.jd.com/11730040239.html,7788.00,4000+,恒泰隆昌影像专营店,'赠'
【新品上线·现货秒杀】现货速发，正品保障，售后无忧！晒图即送15件大礼包！晒图还有优惠，具体联系在线客服领取！,https://item.jd.com/22232035808.html,2058.00,80+,蜗牛海外专营店,'免邮''券1499-20''赠'
【国行正品】签约经销商，假一赔三【分期免息】白条3期免息【无忧快递】京东/顺丰全国仓就近发货【下单有礼】购相机赠配件大礼包,https://item.jd.com/47708229688.html,2549.00,400+,益弘摄影专营店,'放心购''闪购''免邮''券1000-20''险'
【关注有礼领券立减】夏日旅游季，好礼享不停！店铺所有商品提供七天无理由退换货，顺丰发货，领券立减，撩客服免费延保，领取三合一数据线！更有好评红包等你领取！,https://item.jd.com/51809247469.html,2000.00,0,奇恒二手摄影器材专营店,'券599-50''赠''险'
4000减200，2000减100京东神券限时抢，撩客服加送好礼，配件5折起，正品保证，正规发票，20年实体店高品质享受，专业摄影服务，不忘初心,https://item.jd.com/49745336464.html,5459.00,3900+,爱深博影像旗舰店,'闪购''免邮''券3000-100''赠''险'
今日下单即送7重豪礼/7天无理由退货/366天店铺质保/终身成本维修,https://item.jd.com/43243720232.html,3999.00,20+,瀚祥二手影音专营店,'免邮''券599-50''险'
【京东热8品质狂欢购】【咨询客服享优惠】【白条免息】分期免息，下单送实用大礼包加摄影教程，晒单送备电或三脚架点这里抢神卷100元200元,https://item.jd.com/12900452448.html,11388.00,100+,卓群数码影像专营店,'闪购''券1000-100''满99-5''赠''险'
专业质检，售后无忧，顺丰直达；苹果MacBookAir笔记本热销中,https://item.jd.com/23933715207.html,3799.00,100+,有得卖二手电脑专营店,'券599-50'
【限时秒杀：领劵立减30元！】晒图送价值299元备用电池！现货速发，晚到必赔，正品保障，享售后无忧！,https://item.jd.com/1997987209.html,4149.00,1300+,蜗牛国际海外专营店,'券2399-30'
【京东热8品质狂欢购】【咨询客服享优惠】【白条免息】分期免息，下单送实用大礼包加摄影教程，晒单送备电或三脚架点这里抢神卷100元200元,https://item.jd.com/13040274758.html,6499.00,200+,卓群数码影像专营店,'满99-5''赠''险'
8月狂欢，指定型号尽享1000直降！满3000档即送帅气斜跨包，单反/微单下单送专业配件礼包，晒单还送大三脚架+视频教程！全新正规行货，假一赔十！,https://item.jd.com/44961324645.html,5028.00,20+,千影汇数码专营店,'闪购''券999-20''险'
【365天质保】下单收藏关注店铺送摄影教程,https://item.jd.com/34254330964.html,9550.00,100+,摄影师二手摄影器材专营店,'券599-50''赠''险'
迎接夏天，拥抱太阳！生机勃勃的夏日让我们带着相机去沐浴阳光吧！本店所有商品支持7天无理由，一年免费保修，千万千万记得先领券后下单哦！,https://item.jd.com/37802658412.html,2050.00,700+,翼思二手摄影器材专营店,'券39-30''满1999-20''险'
【京东热8品质狂欢购】【咨询客服享优惠】【白条免息】分期免息，下单送实用大礼包加摄影教程，晒单送备电或三脚架点这里抢神卷100元200元,https://item.jd.com/10776740362.html,7999.00,200+,卓群数码影像专营店,'闪购''券1000-100''满99-5''赠''险'
【现货直邮！京东物流】正品保障，平台审核，海关监管！30天意外保180天性能保！贴心售前售后服务！促销专场,https://item.jd.com/48938229023.html,2068.00,100+,magic海外专营店,'免邮''赠'
先领券再下单/下单就送配件大礼包/7天无理由退货/365天店铺质保/终身成本维修,https://item.jd.com/28066119121.html,4738.00,200+,实在人二手摄影器材专营店,'闪购''券599-50''满1999-20''赠''险'
租赁商品下单前务必核实档期，租金递减。店铺支持小白信用免押，查看更多租赁商品~,https://item.jd.com/25730235137.html,45.00,10+,蜂鸟网摄影摄像租赁店,
(致广大摄影爱好者）1.我们是京东佳能专卖店，专注佳能12年。2，本店大部分商品采用京东物流，全国五仓发货，部分商品次日达！北京城区可闪送，2小时极速达。,https://item.jd.com/31499759427.html,3388.00,700+,佳能呈现美数码专卖店,'京东物流''闪购''免邮''券1000-10'
【关注有礼领券立减】夏日旅游季，好礼享不停！店铺所有商品提供七天无理由退换货，顺丰发货，领券立减，撩客服免费延保，领取三合一数据线！更有好评红包等你领取！,https://item.jd.com/33237213742.html,3950.00,200+,奇恒二手摄影器材专营店,'放心购''券599-50''赠''险'
【京东自营更放心】,https://item.jd.com/1042450.html,10299.00,60+,佳能影像京东自营官方旗舰店,'自营'
820相机超级品类日！抢100/200补贴神券！抽500元无门槛神券！全店尊享3期免息，购套餐再减100送延保享专属特权！抽奖拿百万豪礼！点击进入》》》,https://item.jd.com/12994413337.html,3478.00,1700+,兴远摄影专营店,'放心购''闪购''免邮''券5000-50''满199-100''赠''险'
820数码超级品类日，抢200超级神券(指定商品可用)，部分配件每满300减30！更有超低直降促销等你来嗨！点击查看,https://item.jd.com/35844750093.html,3099.00,400+,摄贸金广角官方旗舰店,'放心购''闪购''免邮''券2000-100''赠''险'
【京东好店|品质精选|放心购】撩客服加99元抢原充+耳机，8plus低至3227，x低至4117，Max低至61677plus-128低至2347,https://item.jd.com/41368055629.html,2997.00,100+,鸿兴优品二手手机专营店,'免邮''券99-20''赠''险'
【品质保证】望远套机，丰富赠品，购物车查看！腾龙18-200，一镜走天下！特惠套装，欲购从速！D750惊喜直降，好货请戳,https://item.jd.com/100000898288.html,3879.00,0,尼康京东自营官方旗舰店,'自营'
冰爽夏日！购物狂欢季！联系客服赠品多多！优惠多多！还有更多惊喜等您拿！！！凡事在本店购单反及微单相机，我们就送意外维修费用，机会不多！亲们还在等什么了？,https://item.jd.com/45482076517.html,6999.00,1300+,华聿摄影专营店,'京东物流''放心购''闪购''券4000-200''赠''险'
迎接夏天，拥抱太阳！生机勃勃的夏日让我们带着相机去沐浴阳光吧！本店所有商品支持7天无理由，一年免费保修，千万千万记得先领券后下单哦！,https://item.jd.com/37891185570.html,7599.00,100+,翼思二手摄影器材专营店,'放心购''券39-30''满1999-20''险'
820数码超级品类日，中海摄影携手京东让价大促，部分型号满可以领取200元优惠券，更有超值大礼等你哦820数码超级品类日点击领券,https://item.jd.com/26221055704.html,15999.00,1200+,中海摄影专营店,'闪购''券4000-200''赠''险'
820相机超级品类日！抢100/200补贴神券！抽500元无门槛神券！全店尊享3期免息，购套餐再减100送延保享专属特权！抽奖拿百万豪礼！点击进入》》》,https://item.jd.com/12994413335.html,2988.00,1700+,兴远摄影专营店,'放心购''闪购''免邮''券5000-50''险'
